user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
YoYo助手，我在抖音收藏过几个杯子，能帮我找出来吗？,<Plan>#收藏#在$抖音$中打开收藏夹查找杯子</Plan><Finish>,<Plan>#收藏#在$抖音$中查看收藏的杯子</Plan><Finish>,0,0.9474,0.8649,0.8056,0.7714,0.8800,0.8182,0.8974,['收藏'],['收藏'],1,['抖音'],['抖音'],1,0.7963
在抖音极速版里帮我找一下有没有收藏三只松鼠这个店铺。,<Plan>#收藏#在$抖音极速版$中查看收藏的三只松鼠店铺</Plan><Finish>,<Plan>#收藏#在$抖音极速版$中查看收藏三只松鼠店铺</Plan><Finish>,0,1.0000,0.9767,0.9524,0.9268,0.9836,0.9610,0.9888,['收藏'],['收藏'],1,['抖音极速版'],['抖音极速版'],1,1.0150
我想在抖音极速版里查看我之前收藏的商品，能帮我吗？,<Plan>#收藏#在$抖音极速版$中查看我之前收藏的商品</Plan><Finish>,<Plan>#收藏#在$抖音极速版$中查看收藏的商品</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,0.9474,0.9315,0.9647,['收藏'],['收藏'],1,['抖音极速版'],['抖音极速版'],1,0.7944
YoYo，我想在快手里查看我之前收藏的好物，能教我怎么操作吗？,<Plan>#收藏#在$快手$中查看之前收藏的好物</Plan><Finish>,<Plan>#收藏#在$快手$中查看收藏的好物</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9600,0.9394,0.9744,['收藏'],['收藏'],1,['快手'],['快手'],1,0.7640
快手极速版中我的收藏商品在哪里查看？告诉我具体的操作步骤呗。,<Plan>#收藏#在$快手极速版$中查看我的收藏商品</Plan><Finish>,<Plan>#收藏#在$快手极速版$中查看收藏商品</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9630,0.9429,0.9756,['收藏'],['收藏'],1,['快手极速版'],['快手极速版'],1,0.7930
我想在拼夕夕里面找找有没有收藏的收纳鞋架。,<Plan>#收藏#在$拼多多$中搜索收藏中的收纳鞋架</Plan><Finish>,<Plan>#收藏#在$拼多多$中查看收藏的收纳鞋架</Plan><Finish>,0,0.9512,0.9000,0.8462,0.8158,0.9200,0.8732,0.9398,['收藏'],['收藏'],1,['拼多多'],['拼多多'],1,0.9002
YoYo，快帮我打开拼夕夕里的收藏夹看看还有哪些没买的东西！,<Plan>#收藏#在$拼多多$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$拼多多$中打开收藏夹</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['拼多多'],['拼多多'],1,0.6823
拼多多里关注的店铺怎么查看啊？教教我呗！,<Plan>#收藏#在$拼多多$中查看关注的店铺</Plan><Finish>,<Plan>#收藏#在$拼多多$中查看关注的店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['拼多多'],['拼多多'],1,0.7894
淘宝网收藏夹里的“户外装备优选”这个关键词对应的宝贝你能不能找到？,<Plan>#收藏#在$淘宝$中搜索收藏夹中的户外装备优选</Plan><Finish>,<Plan>#收藏#在$淘宝$中打开收藏夹里的“户外装备优选”关键词对应的宝贝</Plan><Finish>,0,0.7593,0.6792,0.6154,0.5490,0.8060,0.7209,0.8367,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,1.1458
在淘宝网关注列表里搜索“三只松鼠”这家店。,<Plan>#收藏#在$淘宝$中搜索关注列表里“三只松鼠”这家店</Plan><Finish>,<Plan>#收藏#在$淘宝$中搜索关注列表里的三只松鼠店铺</Plan><Finish>,0,0.9556,0.8864,0.8372,0.7857,0.9118,0.8537,0.9348,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,1.0168
我想在淘宝商城里找找我之前关注的店铺，怎么操作呢？,<Plan>#收藏#在$淘宝$中查看之前关注的店铺</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看关注的店铺</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9630,0.9412,0.9744,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.7600
淘宝商城里那些我特别关注的店铺最近有优惠活动吗？,<Plan>#收藏#在$淘宝$中查看特别关注的店铺优惠活动</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看特别关注的店铺优惠活动</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9125
淘宝网里能看我关注的店铺做直播吗？怎么操作啊？,<Plan>#收藏#在$淘宝$中查看关注的店铺直播</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看关注的店铺直播</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.8082
淘宝最近关注的店铺上新了吗？帮我查一下呗！,<Plan>#收藏#在$淘宝$中查看最近关注的店铺上新</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看最近关注的店铺上新</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9122
淘宝app里有没有办法让我看到我收藏的宝贝？,<Plan>#收藏#在$淘宝$中查看收藏的宝贝</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏的宝贝</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.7375
请帮我查一下淘宝商城的收藏列表里哪些商品最近降价了？,<Plan>#收藏#在$淘宝$中打开收藏列表并查看最近降价的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏列表里最近降价的商品</Plan><Finish>,0,0.9778,0.9091,0.8372,0.7857,0.9375,0.8750,0.9130,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9153
YOYO，快帮我查一下淘宝上我收藏的已买商品列表！,<Plan>#收藏#在$淘宝$中查看收藏里的已买商品列表</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏的已买商品列表</Plan><Finish>,0,1.0000,0.9756,0.9500,0.9231,0.9825,0.9589,0.9882,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9517
淘宝里的收藏品库存紧张吗？帮我查一查！,<Plan>#收藏#在$淘宝$中查看收藏品库存情况</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏品库存紧张情况</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9630,0.9429,0.9756,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.8630
YOYO，能帮我查查淘宝商城收藏的已下架商品吗？,<Plan>#收藏#在$淘宝$中查看收藏中的已下架商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏的已下架商品</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,1.0000,0.9577,0.9880,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9229
YoYo，快帮我看看我在淘宝网收藏夹里最近七天收藏了啥好东西。,<Plan>#收藏#在$淘宝$中查看最近七天收藏的好东西</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看最近七天收藏夹</Plan><Finish>,0,0.9750,0.9487,0.9211,0.8919,0.9091,0.9014,0.9398,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.8342
我在淘宝网里30天内收藏的商品怎么查看啊？,<Plan>#收藏#在$淘宝$中查看30天内收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看30天内收藏的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9220
淘宝里我收藏的商品怎么找？我想看90天内的。,<Plan>#收藏#在$淘宝$中筛选90天内收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏的商品并筛选90天内的</Plan><Finish>,0,0.9130,0.8444,0.7727,0.6977,0.9492,0.8684,0.8636,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9878
YoYo，帮我看看淘宝里半年前收藏的商品还在不在了。,<Plan>#收藏#在$淘宝$中查看半年前收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看半年前收藏的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.8140
请帮我筛选出淘宝上我去年这个时候收藏的商品。,<Plan>#收藏#在$淘宝$中查看去年这个时候收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看去年这个时候收藏的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.8145
YoYo，我在淘宝商城收藏的东西能按时间最近排列吗？,<Plan>#收藏#在$淘宝$中查看收藏的东西并按时间最近排列</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏夹并按时间最近排列</Plan><Finish>,0,0.9773,0.9535,0.9286,0.9024,0.9355,0.9231,0.9556,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.9308
YOYO，快帮我看看淘宝收藏里的商品怎么按最早收藏的排序。,<Plan>#收藏#在$淘宝$中查看收藏的商品按照最早收藏的时间排序</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏商品并按最早收藏的排序</Plan><Finish>,0,0.9783,0.8889,0.8182,0.7674,0.9355,0.8500,0.9474,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,1.0277
YoYo，帮我查一下我在京东收藏的商品里有没有降糖奶粉。,<Plan>#收藏#在$京东$中查看收藏商品里是否有降糖奶粉</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏的商品里有没有降糖奶粉</Plan><Finish>,0,0.9348,0.8889,0.8409,0.7907,0.9355,0.8861,0.9451,['收藏'],['收藏'],1,['京东'],['京东'],1,0.9206
京东APP的关注篮球鞋店铺列表怎么找啊？,<Plan>#收藏#在$京东$中打开收藏夹，筛选篮球鞋店铺</Plan><Finish>,<Plan>#收藏#在$京东$中查看关注的篮球鞋店铺列表</Plan><Finish>,0,0.8372,0.7857,0.7317,0.6750,0.7869,0.7632,0.8276,['收藏'],['收藏'],1,['京东'],['京东'],1,0.9235
啊，我刚刚登录京东账号，想看看我之前收藏的记录还在不在，你能帮我查一下吗？,<Plan>#收藏#在$京东$中查看收藏记录</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏记录</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['京东'],['京东'],1,0.7031
京东里的收藏商品降价了吗？,<Plan>#收藏#在$京东$中查看收藏商品降价情况</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏商品降价情况</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['京东'],['京东'],1,0.8149
京东里面的收藏商品有做活动的吗？赶紧给我查一下！,<Plan>#收藏#在$京东$中查看收藏商品是否有做活动</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏商品中是否有做活动的商品</Plan><Finish>,0,0.9149,0.8696,0.8222,0.7727,0.9831,0.9091,0.9556,['收藏'],['收藏'],1,['京东'],['京东'],1,0.9340
我想在京东上看收藏夹里哪些商品现在有货，怎么操作？,<Plan>#收藏#在$京东$中查看收藏夹里哪些商品现在有货</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏夹里哪些商品现在有货</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['京东'],['京东'],1,1.0497
京东JD收藏里的下架商品能显示出来吗？,<Plan>#收藏#在$京东$中查看收藏里的下架商品</Plan><Finish>,<Plan>#收藏#在$京东$中查看收藏里的下架商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['京东'],['京东'],1,0.9133
我想看看我在京东商城里关注的店铺都有哪些。,<Plan>#收藏#在$京东$中查看关注的店铺</Plan><Finish>,<Plan>#收藏#在$京东$中查看关注的店铺</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['京东'],['京东'],1,0.8043
快点搜一下我在天猫收藏夹里的戴森吸尘器！,<Plan>#收藏#在$天猫$中搜索收藏夹中的戴森吸尘器</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹里的戴森吸尘器</Plan><Finish>,0,0.9302,0.8810,0.8293,0.7750,0.9123,0.8649,0.9302,['收藏'],['收藏'],1,['天猫'],['天猫'],1,1.0582
天猫商城里的收藏夹还能找回来吗？我都找不到入口了！,<Plan>#收藏#在$天猫$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$天猫$中打开收藏夹</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.7444
天猫的收藏夹里是不是有些商品最近降价了？,<Plan>#收藏#在$天猫$中查看收藏夹中降价商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹中最近降价的商品</Plan><Finish>,0,0.9318,0.8837,0.8333,0.8049,0.9455,0.9041,0.9647,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.9318
YoYo，我在天猫上收藏的东西太多，怎么找到那些我已经买过的？,<Plan>#收藏#在$天猫$中查找收藏夹里已购买的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹中已购买的商品</Plan><Finish>,0,0.9535,0.9048,0.8537,0.8000,0.9474,0.8919,0.9535,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.9324
天猫里的收藏夹低库存商品在哪里看？,<Plan>#收藏#在$天猫$中查看收藏夹中低库存商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹低库存商品</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,1.0000,0.9577,0.9880,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.9028
快帮我打开天猫，看看我收藏夹里面有没有失效的商品。,<Plan>#收藏#在$天猫$中查看收藏夹中的失效商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹中失效的商品</Plan><Finish>,0,1.0000,0.9268,0.8750,0.8462,1.0000,0.9167,0.9762,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.9127
天猫里面我的收藏夹最近七天有没有收藏的商品啊？怎么查看？,<Plan>#收藏#在$天猫$中查看收藏夹最近七天有没有收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹最近七天收藏的商品</Plan><Finish>,0,1.0000,0.9773,0.9535,0.9286,0.9655,0.9367,0.9677,['收藏'],['收藏'],1,['天猫'],['天猫'],1,1.0262
我想看看我最近30天在天猫商城收藏的所有商品，能显示出来吗？,<Plan>#收藏#在$天猫$中查看收藏夹中30天收藏的所有商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看最近30天收藏的商品</Plan><Finish>,0,0.9535,0.9048,0.8537,0.8000,0.9123,0.8571,0.9111,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.9701
YOYO，快帮我找找我在天猫上最近90天收藏了哪些好东西。,<Plan>#收藏#在$天猫$中查看最近90天收藏的好东西</Plan><Finish>,<Plan>#收藏#在$天猫$中查看最近90天收藏的物品</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9123,0.9067,0.9425,['收藏'],['收藏'],1,['天猫'],['天猫'],1,1.0250
我在天猫商城里之前半年收藏的商品怎么找？,<Plan>#收藏#在$天猫$中查看之前半年收藏的商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏的商品</Plan><Finish>,0,1.0000,0.9730,0.9444,0.9143,0.9231,0.9118,0.9500,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.7451
天猫里面我之前收藏的好物，一年过去了还有吗啊？,<Plan>#收藏#在$天猫$中查看收藏夹中一年前收藏的好物</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏的好物</Plan><Finish>,0,1.0000,1.0000,1.0000,0.9714,0.9231,0.9143,0.9157,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.8065
YOYO，帮我把天猫收藏夹里的商品按最近收藏的排序显示一下。,<Plan>#收藏#在$天猫$中打开收藏夹并按最近收藏的排序显示商品</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹并按最近收藏的排序显示</Plan><Finish>,0,0.9574,0.9130,0.8667,0.8182,0.9062,0.8780,0.9375,['收藏'],['收藏'],1,['天猫'],['天猫'],1,1.0483
YoYo，帮我把天猫收藏夹里的商品按最早收藏的时间排一下。,<Plan>#收藏#在$天猫$中查看收藏夹并按最早收藏的时间排序</Plan><Finish>,<Plan>#收藏#在$天猫$中查看收藏夹并按最早收藏的时间排序</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['天猫'],['天猫'],1,1.0147
带我去天猫关注店铺里面逛逛。,<Plan>#收藏#在$天猫$中查看关注店铺</Plan><Finish>,<Plan>#收藏#在$天猫$中打开关注店铺</Plan><Finish>,0,0.9459,0.9167,0.8857,0.8529,0.9200,0.9062,0.9459,['收藏'],['收藏'],1,['天猫'],['天猫'],1,0.8295
在闲鱼市场里帮我找一下收藏夹里的“复古蓝牙音箱”。,<Plan>#收藏#在$闲鱼$中搜索收藏夹里的复古蓝牙音箱</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏夹里的复古蓝牙音箱</Plan><Finish>,0,0.9545,0.9302,0.9048,0.8780,0.9333,0.9211,0.9545,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,0.9843
YoYo，我想在闲鱼查看我之前收藏的东西，能帮我吗？,<Plan>#收藏#在$闲鱼$中查看我之前收藏的东西</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看我之前收藏的东西</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,0.9035
快！带我去闲鱼看看哪些收藏里的宝贝刚刚降价了！,<Plan>#收藏#在$闲鱼$中查看收藏里的宝贝降价信息</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏里的宝贝降价情况</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9310,0.9189,0.9535,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,0.9701
在闲鱼二手上，我之前收藏的有效东西怎么找啊？,<Plan>#收藏#在$闲鱼$中打开收藏的有效东西</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏的有效东西</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9231,0.9118,0.9500,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,0.8243
帮我检查一下闲鱼市场里我收藏的宝贝有没有失效的好不好？,<Plan>#收藏#在$闲鱼$中查看我收藏的宝贝是否失效</Plan><Finish>,<Plan>#收藏#在$闲鱼$中查看收藏的宝贝是否失效</Plan><Finish>,0,1.0000,0.9756,0.9500,0.9231,0.9825,0.9589,0.9882,['收藏'],['收藏'],1,['闲鱼'],['闲鱼'],1,0.9411
YoYo，帮我打开抖音火山版里的收藏夹，看看我之前收藏的那些杯子还在不在。,<Plan>#收藏#在$抖音火山版$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$抖音火山版$中打开收藏夹</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['抖音火山版'],['抖音火山版'],1,0.8239
我想在阿里巴巴查看收藏夹里的乐高积木，能帮我吗？,<Plan>#收藏#在$阿里巴巴$中搜索收藏夹中的乐高积木</Plan><Finish>,<Plan>#收藏#在$阿里巴巴$中查看收藏夹里的乐高积木</Plan><Finish>,0,0.9318,0.8837,0.8333,0.7805,0.9286,0.8684,0.9318,['收藏'],['收藏'],1,['阿里巴巴'],['阿里巴巴'],1,0.9820
YoYo，在阿里巴巴上找一下有没有关注卖复古风窗帘的店铺。,<Plan>#收藏#在$阿里巴巴$中查找关注的卖复古风窗帘的店铺</Plan><Finish>,<Plan>#收藏#在$阿里巴巴$中查看关注卖复古风窗帘的店铺</Plan><Finish>,0,0.9783,0.9333,0.8864,0.8605,0.9697,0.9157,0.9677,['收藏'],['收藏'],1,['阿里巴巴'],['阿里巴巴'],1,0.9551
YoYo，快帮我打开阿里巴巴看看我关注的店铺有哪些！,<Plan>#收藏#在$阿里巴巴$中查看关注的店铺</Plan><Finish>,<Plan>#收藏#在$阿里巴巴$中查看我关注的店铺</Plan><Finish>,0,0.9756,0.9500,0.9231,0.8947,0.9818,0.9577,0.9877,['收藏'],['收藏'],1,['阿里巴巴'],['阿里巴巴'],1,0.8167
我的宝贝收藏怎么在阿里巴巴上找不到啊？,<Plan>#收藏#在$阿里巴巴$中打开收藏夹</Plan><Finish>,<Plan>#收藏#在$阿里巴巴$中查看收藏夹</Plan><Finish>,0,0.9474,0.9189,0.8889,0.8571,0.9130,0.9062,0.9474,['收藏'],['收藏'],1,['阿里巴巴'],['阿里巴巴'],1,0.7320
YoYo，帮我看看阿里巴巴里我收藏的商品有没有降价的。,<Plan>#收藏#在$阿里巴巴$中查看我收藏的商品是否降价</Plan><Finish>,<Plan>#收藏#在$阿里巴巴$中查看收藏的商品降价情况</Plan><Finish>,0,0.9545,0.8837,0.8095,0.7561,0.9153,0.8571,0.9438,['收藏'],['收藏'],1,['阿里巴巴'],['阿里巴巴'],1,0.8128
