user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
带我去淘宝商城看看我关注的店铺有没有在直播。,<Plan>#收藏#在$淘宝$中查看关注的店铺直播</Plan><Finish>,<Plan>#签到#在$淘宝$中查看关注的店铺直播</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9286,0.9143,0.9500,['收藏'],['签到'],0,['淘宝'],['淘宝'],1,0.8276
淘宝关注的店铺最近上新了什么商品？,<Plan>#收藏#在$淘宝$中查看关注的店铺上新商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中搜索关注店铺上新商品</Plan><Finish>,0,0.9024,0.8250,0.7436,0.6842,0.8772,0.8056,0.8916,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8278
帮我查一下淘宝商城里我关注店铺的最新上架商品。,<Plan>#收藏#在$淘宝$中查看关注店铺的最新上架商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看我关注店铺的最新上架商品</Plan><Finish>,0,0.9333,0.8864,0.8372,0.7857,0.9231,0.8861,0.9438,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.9398
淘宝里的我的收藏在哪里能找到？,<Plan>#收藏#在$淘宝$中打开收藏夹</Plan><Finish>,<Plan>#签到#在$淘宝$中查看我的收藏</Plan><Finish>,0,0.8378,0.7500,0.6571,0.5882,0.8085,0.7419,0.8493,['收藏'],['签到'],0,['淘宝'],['淘宝'],1,0.7904
帮我打开淘宝网，查看我的收藏夹。,<Plan>#收藏#在$淘宝$中查看我的收藏夹</Plan><Finish>,<Plan>#签到#在$淘宝$中查看收藏夹</Plan><Finish>,0,0.9444,0.8857,0.8235,0.7576,0.9167,0.8571,0.9189,['收藏'],['签到'],0,['淘宝'],['淘宝'],1,0.7641
YoYo，快帮我看看淘宝收藏夹里有没有降价的商品！,<Plan>#收藏#在$淘宝$中查看收藏里的降价商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看收藏夹降价商品</Plan><Finish>,0,0.9250,0.8718,0.8158,0.7568,0.9091,0.8571,0.9136,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8225
在淘宝网我的收藏中能查看到哪些正在降价的商品吗？,<Plan>#收藏#在$淘宝$中查看我的收藏中的降价商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看我的收藏中降价商品</Plan><Finish>,0,0.9524,0.9024,0.8500,0.7949,0.9643,0.8919,0.9412,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8489
YoYo，帮我查看淘宝收藏夹里的已购买商品。,<Plan>#收藏#在$淘宝$中查看收藏夹里已购买商品</Plan><Finish>,<Plan>#查看#在$淘宝$中查看收藏夹里的已购买商品</Plan><Finish>,0,0.9302,0.8810,0.8293,0.7750,0.9825,0.9041,0.9412,['收藏'],['查看'],0,['淘宝'],['淘宝'],1,0.8756
在淘宝商城中如何找到我收藏过的已买商品？,<Plan>#收藏#在$淘宝$中查看收藏过的已买商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查找收藏过的已买商品</Plan><Finish>,0,0.9268,0.8750,0.8205,0.7632,0.9286,0.8732,0.9268,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8490
淘宝网里的收藏夹里有哪些库存不多的商品？,<Plan>#收藏#在$淘宝$中打开收藏夹并筛选库存不多的商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看收藏夹里库存不多的商品</Plan><Finish>,0,0.8864,0.8140,0.7381,0.6585,0.8438,0.7848,0.8667,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8755
帮我查一下淘宝商城中我收藏的那些商品库存紧张的有哪些？,<Plan>#收藏#在$淘宝$中查看我收藏的商品库存紧张的</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看收藏的商品库存紧张情况</Plan><Finish>,0,0.9091,0.8372,0.7619,0.6829,0.9180,0.8312,0.9091,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8228
淘宝收藏里的失效商品在哪里看？,<Plan>#收藏#在$淘宝$中查看收藏里的失效商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看收藏里的失效商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.7597
帮我查一下淘宝网收藏夹里是不是有已经失效的商品。,<Plan>#收藏#在$淘宝$中查看收藏夹里的商品是否失效</Plan><Finish>,<Plan>#查看#在$淘宝$中查看收藏夹中失效的商品</Plan><Finish>,0,0.9286,0.8293,0.7250,0.6410,0.9474,0.8108,0.8605,['收藏'],['查看'],0,['淘宝'],['淘宝'],1,0.8339
让我在淘宝网里查看最近7天收藏的商品。,<Plan>#收藏#在$淘宝$中查看最近7天收藏的商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看最近7天收藏的商品</Plan><Finish>,0,0.9524,0.9268,0.9000,0.8718,0.9655,0.9315,0.9524,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8339
YoYo，帮我找一下淘宝收藏夹里这周新加的宝贝。,<Plan>#收藏#在$淘宝$中查看这周新加的宝贝</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看收藏夹这周新加的宝贝</Plan><Finish>,0,0.9302,0.8571,0.7805,0.7250,0.9474,0.8767,0.9157,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.9429
YoYo，帮我查看一下淘宝收藏夹里最近30天收藏的商品。,<Plan>#收藏#在$淘宝$中查看最近30天收藏的商品</Plan><Finish>,<Plan>#查看#在$淘宝$中查看最近30天收藏的商品</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,1.0000,0.9459,0.9535,['收藏'],['查看'],0,['淘宝'],['淘宝'],1,0.8358
我想在淘宝网中看看我这一个月内收藏了哪些宝贝，能帮我找找吗？,<Plan>#收藏#在$淘宝$中查看这一个月内收藏的商品</Plan><Finish>,<Plan>#收藏#在$淘宝$中查看一个月内收藏的宝贝</Plan><Finish>,0,0.9524,0.9024,0.8500,0.7949,0.9286,0.8767,0.9412,['收藏'],['收藏'],1,['淘宝'],['淘宝'],1,0.8092
淘宝网里能查看我最近90天收藏的商品吗？,<Plan>#收藏#在$淘宝$中查看最近90天收藏的商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看最近90天收藏的商品</Plan><Finish>,0,0.9535,0.9286,0.9024,0.8750,0.9667,0.9333,0.9535,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8356
帮我查一下淘宝商城中我收藏的90天内的商品有哪些。,<Plan>#收藏#在$淘宝$中查看收藏的90天内的商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看90天内收藏的商品</Plan><Finish>,0,0.9524,0.8780,0.7750,0.6667,0.9655,0.8649,0.8941,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.9035
淘宝网里能查到我半年前收藏的商品吗？,<Plan>#收藏#在$淘宝$中查看半年前收藏的商品</Plan><Finish>,<Plan>#搜索#在$淘宝$中查看半年前收藏的商品</Plan><Finish>,0,0.9512,0.9250,0.8974,0.8684,0.9643,0.9296,0.9512,['收藏'],['搜索'],0,['淘宝'],['淘宝'],1,0.8218
