query,plan,ground_truth,pred_tool_1,pred_score_1,pred_tool_2,pred_score_2,pred_tool_3,pred_score_3,pred_tool_4,pred_score_4,pred_tool_5,pred_score_5,pred_tool_6,pred_score_6,pred_tool_7,pred_score_7,pred_tool_8,pred_score_8,pred_tool_9,pred_score_9,pred_tool_10,pred_score_10
在抖音中搜索商城购物车中的<搜索内容>,在抖音中查找购物车中的复古风家居装饰,"search_cart_content(app, search_info_slot)","search_cart_content(app, search_info_slot)",0.9999999880790711,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.837091404026109,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8360020421671615,"search_in_favorite_stores(app, search_info_slot)",0.7833354577379993,"search_order(app, search_info_slot, order_status)",0.7742772638402041,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6776076947602232,"open_cart_content(app, filter_type, filter_detail_slot)",0.6647526104675887,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.6600720087499786,"open_goods_page(app, search_info_slot, page_type)",0.5952722904564921,"add_into_favorite_goods(app, search_info_slot)",0.5936114718541785
在抖音中搜索商城购物车中的<搜索内容>,在抖音中查找商城购物车里的智能语音助手,"search_cart_content(app, search_info_slot)","search_cart_content(app, search_info_slot)",0.9999999880790711,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.6713481886930012,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.6487375927189454,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.6327182444298775,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6284924903873286,"open_cart_content(app, filter_type, filter_detail_slot)",0.625486630571951,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.622654777663968,"open_goods_page(app, search_info_slot, page_type)",0.5902893516910777,"open_customer_service(app, order_slot, store_slot)",0.571734444953567,"manage_order_logistics_status(app, search_info_slot, action_type)",0.5695438750051307
在抖音中搜索商城关注店铺中的<搜索内容>,在抖音中的商城关注店铺查看关于“复古风家具”的信息,"search_in_favorite_stores(app, search_info_slot)","search_in_favorite_stores(app, search_info_slot)",0.9999999880790711,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8752002057475617,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8273437210946945,"search_cart_content(app, search_info_slot)",0.7942598732978333,"search_order(app, search_info_slot, order_status)",0.7300427381655032,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6947624953682434,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.6319807628343509,"search_in_favorite_goods(app, search_info_slot)",0.574274026106697,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.5682345648273962,"open_goods_page(app, search_info_slot, page_type)",0.5620419041353564
在抖音中搜索商城关注店铺中的<搜索内容>,在抖音中查找我关注的店铺里有关“智能手表”的商品,"search_in_favorite_stores(app, search_info_slot)","search_in_favorite_stores(app, search_info_slot)",0.9999999880790711,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8810786921979201,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8669376537003401,"search_order(app, search_info_slot, order_status)",0.8517014076636776,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7067208188393044,"apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)",0.678054078889669,"search_in_favorite_goods(app, search_info_slot)",0.6533185575350633,"search_delivery_time(app, search_info_slot, address_slot)",0.6407049917489203,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6166480200473974,"search_cart_content(app, search_info_slot)",0.19965757690526467
在抖音中搜索商城中的<搜索内容>按综合排序,在抖音中的商城查看瑜伽垫的东西并按综合排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9999999880790711,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8243439836094835,"search_cart_content(app, search_info_slot)",0.7596070813984235,"search_order(app, search_info_slot, order_status)",0.7432961490778751,"search_in_favorite_goods(app, search_info_slot)",0.7281850541127775,"search_in_favorite_stores(app, search_info_slot)",0.7209578101973791,"open_goods_page(app, search_info_slot, page_type)",0.6511111326772848,"open_orders_bought(app, order_status, filter_detail_slot)",0.6308529387427007,open_search_history(app),0.6216847170436471,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.6082271040376599
在抖音中搜索商城中的<搜索内容>按综合排序,在抖音中搜索商城里的智能手表按综合排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9858838062330747,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9626046299934388,"search_in_favorite_stores(app, search_info_slot)",0.7815439794060075,"search_order(app, search_info_slot, order_status)",0.7437467752160489,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.6999459028766811,"search_delivery_time(app, search_info_slot, address_slot)",0.6272585258062882,"apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)",0.6249265551443575,"search_in_favorite_goods(app, search_info_slot)",0.6105736918137995,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.5988614747933132,"search_cart_content(app, search_info_slot)",0.12318489046976291
在抖音中搜索商城中的<搜索内容>按销量排序,在抖音中的商城查找销量高的“瑜伽垫”,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9999999880790711,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8643262004580075,"search_order(app, search_info_slot, order_status)",0.8409106682131804,"search_cart_content(app, search_info_slot)",0.8385987029697735,"search_in_favorite_stores(app, search_info_slot)",0.818760001857491,"search_in_favorite_goods(app, search_info_slot)",0.7550020114487026,"open_goods_page(app, search_info_slot, page_type)",0.5793251844499211,open_camera_search(app),0.5662998438570589,open_search_history(app),0.560720479803523,"add_into_favorite_goods(app, search_info_slot)",0.5401801907497462
在抖音中搜索商城中的<搜索内容>按销量排序,在抖音中搜索商城里的“智能手表”按销量排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9823613900093968,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9661632657051087,"search_in_favorite_stores(app, search_info_slot)",0.8003768294581317,"search_order(app, search_info_slot, order_status)",0.7763875514887032,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.6677943817781631,"apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)",0.5914645258117461,"search_in_favorite_goods(app, search_info_slot)",0.5908110460897653,"search_cart_content(app, search_info_slot)",0.16597057860619802,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.08122050906376684,"search_delivery_time(app, search_info_slot, address_slot)",0.0793354810557869
在抖音中搜索商城中的<搜索内容>按价格从低到高排序,在抖音商城中查找瑜伽垫按价格升序排列,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9999999880790711,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.6856612483646278,"search_cart_content(app, search_info_slot)",0.6817772311586775,"search_order(app, search_info_slot, order_status)",0.6789936010708038,"search_in_favorite_stores(app, search_info_slot)",0.6685738136271174,"search_in_favorite_goods(app, search_info_slot)",0.665325892533302,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.08881678955375344,"open_cart_content(app, filter_type, filter_detail_slot)",0.07320284186636918,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.06684750747492255,"open_orders_bought(app, order_status, filter_detail_slot)",0.06056121543629353
在抖音中搜索商城中的<搜索内容>按价格从低到高排序,在抖音中搜索商城中的户外野餐篮并按价格从低到高排序,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9999999880790711,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.7209263363503291,"search_in_favorite_stores(app, search_info_slot)",0.554779238946999,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.10146360471070846,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.07028751689324511,"search_cart_content(app, search_info_slot)",0.06958942194370778,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.058482199883596694,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.05547220510806599,"open_customer_service(app, order_slot, store_slot)",0.05473075010541382,"open_cart_content(app, filter_type, filter_detail_slot)",0.054438417378536864
在抖音中搜索商城中的<搜索内容>按价格从高到低排序,在抖音中搜索商城里的“复古风家居装饰”按价格降序排列,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9999999880790711,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8608487190478523,"search_cart_content(app, search_info_slot)",0.7502837520493604,"search_in_favorite_stores(app, search_info_slot)",0.7090852523768288,"search_order(app, search_info_slot, order_status)",0.7062012197916732,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6016768479146496,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.5613826484793891,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.5475306762777347,"add_into_favorite_goods(app, search_info_slot)",0.5281541652641113,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.0760104921322812
在抖音中搜索商城中的<搜索内容>按价格从高到低排序,在抖音中查找并按价格从高到低排序“户外运动装备”,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9999999880790711,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8738263791676392,"search_order(app, search_info_slot, order_status)",0.6429584223527245,"search_in_favorite_stores(app, search_info_slot)",0.626084041035691,"search_cart_content(app, search_info_slot)",0.09479604576900201,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.08572831212565413,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.04178089142931279,"open_customer_service(app, order_slot, store_slot)",0.036032048184621614,"open_cart_content(app, filter_type, filter_detail_slot)",0.03468318327898035,"search_in_favorite_goods(app, search_info_slot)",0.034278240802178714
在抖音中搜索<搜索内容>订单,在抖音中查看“环保垃圾袋”的订单,"search_order(app, search_info_slot, order_status)","search_order(app, search_info_slot, order_status)",0.974536406993866,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8561265851577814,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8089183803132768,"open_orders_bought(app, order_status, filter_detail_slot)",0.8056561628564651,"open_logistics_receive(app, filter_type)",0.7817354248613164,"manage_order_logistics_status(app, search_info_slot, action_type)",0.7776497562138168,"call_order_courier(app, search_info_slot)",0.749220942880794,"open_cart_content(app, filter_type, filter_detail_slot)",0.7325598268482536,"open_goods_page(app, search_info_slot, page_type)",0.7257359683282443,"open_order_tracking_number(app, search_info_slot)",0.7237041469244799
在抖音中搜索<搜索内容>订单,在抖音中搜索“智能手表”订单,"search_order(app, search_info_slot, order_status)","search_order(app, search_info_slot, order_status)",0.9999999880790711,"search_in_favorite_stores(app, search_info_slot)",0.9123242395309179,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9089724265817594,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8836843670036985,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7418242155380104,"apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)",0.6748848815333042,"search_delivery_time(app, search_info_slot, address_slot)",0.6267136574328246,"search_in_favorite_goods(app, search_info_slot)",0.6230838242036979,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.5832526950862686,"search_cart_content(app, search_info_slot)",0.26176615616386484
在抖音极速版的商城中搜索<搜索内容>,在抖音极速版中的商城查看复古相机,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9690807505312713,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9346080303192139,"search_order(app, search_info_slot, order_status)",0.8435723312760237,"search_cart_content(app, search_info_slot)",0.8149288254429039,open_camera_search(app),0.7698816762625658,"open_cart_content(app, filter_type, filter_detail_slot)",0.7570743371147418,"search_in_favorite_goods(app, search_info_slot)",0.7547609249570314,"open_goods_page(app, search_info_slot, page_type)",0.7408032197308856,open_search_history(app),0.7068754747487538,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6970660656139299
在抖音极速版的商城中搜索<搜索内容>,在抖音极速版中的商城查找“智能手表”,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9804911835480856,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9717855334281922,"search_order(app, search_info_slot, order_status)",0.9638869074588654,"search_in_favorite_stores(app, search_info_slot)",0.9444101975664123,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7244811610945774,"apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)",0.6924364526510395,"search_delivery_time(app, search_info_slot, address_slot)",0.6787319058208318,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6540675236678059,"search_in_favorite_goods(app, search_info_slot)",0.6521122289283976,"open_goods_page(app, search_info_slot, page_type)",0.6264401889749285
在抖音极速版中搜索商城店铺<搜索内容>,在抖音极速版中查找卖复古相机配件的店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999999880790711,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8123297926312792,"search_order(app, search_info_slot, order_status)",0.760971587303462,"search_in_favorite_goods(app, search_info_slot)",0.6923525154693245,"search_in_favorite_stores(app, search_info_slot)",0.6628245462630745,"open_goods_page(app, search_info_slot, page_type)",0.650708094109341,"open_cart_content(app, filter_type, filter_detail_slot)",0.6488789981973885,open_camera_search(app),0.6479340852848429,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6287765471102263,"add_into_favorite_goods(app, search_info_slot)",0.5696671099603202
在抖音极速版中搜索商城店铺<搜索内容>,在抖音极速版中定位智能生活小工具的商城店铺,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9999999880790711,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.7660927759418033,"search_in_favorite_stores(app, search_info_slot)",0.7642156138716595,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.7393455901507942,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.7171998011713654,"open_goods_page(app, search_info_slot, page_type)",0.7130425551510038,"search_cart_content(app, search_info_slot)",0.6999163898084699,open_search_history(app),0.6761788296312583,"open_cart_content(app, filter_type, filter_detail_slot)",0.6734044759625789,"open_logistics_receive(app, filter_type)",0.6575325505354821
在抖音极速版中搜索商城店铺<搜索内容>按综合排序,在抖音极速版中的商城店铺搜索“复古风家居装饰”按综合排序,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)","search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9973628997802735,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9741219231136209,"search_cart_content(app, search_info_slot)",0.8013308166322171,"search_order(app, search_info_slot, order_status)",0.7909462515686357,"search_in_favorite_stores(app, search_info_slot)",0.7640324228820217,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.6606055614227944,"open_goods_page(app, search_info_slot, page_type)",0.6329035523723278,"open_cart_content(app, filter_type, filter_detail_slot)",0.6103726252798353,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.6004944911583214,open_search_history(app),0.5811765939502478
