query,plan,ground_truth,pred_tool_1,pred_score_1,pred_tool_2,pred_score_2,pred_tool_3,pred_score_3,pred_tool_4,pred_score_4,pred_tool_5,pred_score_5,pred_tool_6,pred_score_6,pred_tool_7,pred_score_7,pred_tool_8,pred_score_8,pred_tool_9,pred_score_9,pred_tool_10,pred_score_10
yoyo，抖音的商城购物车帮我加上，送到上海市静安区的3支装的花西子眉笔哦,在抖音中的商城将送至上海市静安区的3支装的花西子眉笔加入购物车,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)","add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9709232743595553,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9217835690272771,"add_into_favorite_goods(app, search_info_slot)",0.9084953573293868,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8932999337029227,"open_cart_content(app, filter_type, filter_detail_slot)",0.8813063635519518,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8808336649169396,"open_goods_page(app, search_info_slot, page_type)",0.8708858800814543,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8661928622907522,"add_into_favorite_stores(app, search_info_slot)",0.8646636649232589,"search_cart_content(app, search_info_slot)",0.8635045108957474
帮我在抖音的商城下单华为Mate60 Pro，应该没问题吧？,在抖音中的商城下单华为Mate60 Pro,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)","order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",1.0000000166893006,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.9290715197028703,"open_orders_bought(app, order_status, filter_detail_slot)",0.8975075205457094,"open_customer_service(app, order_slot, store_slot)",0.8888973745213897,"open_goods_page(app, search_info_slot, page_type)",0.8747505187888784,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8741698923745769,"add_into_favorite_stores(app, search_info_slot)",0.8697058893971081,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8683017436977594,"add_into_favorite_goods(app, search_info_slot)",0.8650010364836105,"search_delivery_time(app, search_info_slot, address_slot)",0.8635397597698534
哎，yoyo帮我看看，7米2的飞鲨鱼竿，在抖音的商城能下单不？我朋友都有了，我也想弄一根,在抖音中的商城下单7米2的飞鲨鱼竿,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)","order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9525909840755321,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.9411069917678833,"open_orders_bought(app, order_status, filter_detail_slot)",0.8918946577047618,"open_goods_page(app, search_info_slot, page_type)",0.8875188163995779,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8852802613685975,"add_into_favorite_stores(app, search_info_slot)",0.879466253637303,"add_into_favorite_goods(app, search_info_slot)",0.8752769158845425,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8714479187981742,"open_customer_service(app, order_slot, store_slot)",0.8702337874395991,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8686530903226258
5箱伊利纯牛奶，在抖音的商城里你帮我操作下呗,在抖音中的商城下单5箱伊利纯牛奶,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)","order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9557120149987152,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9207143896675363,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.9097220468521118,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8970244772574186,"open_goods_page(app, search_info_slot, page_type)",0.8837191969135593,"add_into_favorite_goods(app, search_info_slot)",0.8825805166740178,"search_delivery_time(app, search_info_slot, address_slot)",0.8704423733797767,"open_orders_bought(app, order_status, filter_detail_slot)",0.8668884587814454,"call_order_courier(app, search_info_slot)",0.8597970243436677,"manage_order_logistics_status(app, search_info_slot, action_type)",0.8585852659754063
yoyo，帮我把小米14手机在抖音的商城下单送到广州市天河区,在抖音中的商城下单小米14手机送至广州市天河区,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)","order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",1.0000000166893006,"search_delivery_time(app, search_info_slot, address_slot)",0.9094794791986259,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.9050271103291004,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8995712513958705,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8933271594970292,"add_into_favorite_goods(app, search_info_slot)",0.8799738615202684,"add_into_favorite_stores(app, search_info_slot)",0.8769923915559723,"open_orders_bought(app, order_status, filter_detail_slot)",0.8744680011540378,"open_goods_page(app, search_info_slot, page_type)",0.8725465881299276,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8588485646869166
yoyo，能帮我用支付宝在抖音的商城下单星巴克咖啡券？,在抖音中的商城用支付宝下单星巴克咖啡券,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)","order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",1.0000000166893006,"open_orders_bought(app, order_status, filter_detail_slot)",0.890669558942311,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.880720459104819,"search_order(app, search_info_slot, order_status)",0.8646901312218103,"open_goods_page(app, search_info_slot, page_type)",0.8629225658842907,"open_customer_service(app, order_slot, store_slot)",0.858760327350576,"add_into_favorite_goods(app, search_info_slot)",0.8578112126234555,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8551802317063846,"add_into_favorite_stores(app, search_info_slot)",0.8512297650158458,"manage_order_logistics_status(app, search_info_slot, action_type)",0.8386751533722944
你好yoyo，能在抖音的商城下单3盒的蒙牛纯牛奶，用微信支付，送到杭州市西湖区吗？,在抖音中的商城下单3盒蒙牛纯牛奶用微信支付送至杭州市西湖区,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)","order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9969092198985708,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.9148506093025207,"search_delivery_time(app, search_info_slot, address_slot)",0.8965842550683433,"open_orders_bought(app, order_status, filter_detail_slot)",0.8928368196390681,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8705545155679655,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.8687790963990308,"manage_order_logistics_status(app, search_info_slot, action_type)",0.8638516537304206,"open_logistics_receive(app, filter_type)",0.8605587777696582,"add_into_favorite_goods(app, search_info_slot)",0.85760740765244,"open_goods_page(app, search_info_slot, page_type)",0.8541963148097022
yoyo，我需要你帮我在抖音的商城收藏兰蔻小黑瓶精华，比较着急,在抖音中的商城收藏兰蔻小黑瓶精华,"add_into_favorite_goods(app, search_info_slot)","add_into_favorite_goods(app, search_info_slot)",0.9605470675783688,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.8984940264122657,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.88307152271279,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8743535597810205,"open_goods_page(app, search_info_slot, page_type)",0.8621610017256871,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8517749271091669,"add_into_favorite_stores(app, search_info_slot)",0.8413150772199188,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8283465766286714,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8277285566729183,open_camera_search(app),0.8272582121187574
在抖音的商城直播里搜一下雅诗兰黛口红，行不行啊yoyo？,在抖音中的商城直播中搜索雅诗兰黛口红,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9739491566574359,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.956931326837495,"open_goods_page(app, search_info_slot, page_type)",0.9498774960484042,"add_into_favorite_goods(app, search_info_slot)",0.924028847761836,"add_into_favorite_stores(app, search_info_slot)",0.9164835480793151,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9137748552198847,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.90329377222234,"search_in_favorite_stores(app, search_info_slot)",0.8901461469211722,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.08,"open_favorite_stores(app, filter_type)",0.047134558021720334
yoyo帮忙打开抖音的商城中的小米官方旗舰店，可以吗？,在抖音中打开商城的小米官方旗舰店,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)","open_goods_page(app, search_info_slot, page_type)",0.9876411079145773,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.986707850326058,"open_customer_service(app, order_slot, store_slot)",0.9756398963928222,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9527929789907842,"add_into_favorite_stores(app, search_info_slot)",0.9506873998328959,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9328373515809532,"add_into_favorite_goods(app, search_info_slot)",0.9272331008291556,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9155359339825077,"open_orders_bought(app, order_status, filter_detail_slot)",0.9130465685760455,open_camera_search(app),0.906819249364948
傻yoyo，帮你爹在抖音的商城的苹果官方旗舰店搜一下iPhone 15Pro，好吗？,在抖音中商城中的苹果官方旗舰店店铺内搜索iPhone 15Pro,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)","order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9514441876543149,"open_goods_page(app, search_info_slot, page_type)",0.9324203167472103,"add_into_favorite_goods(app, search_info_slot)",0.9224395805294465,"open_customer_service(app, order_slot, store_slot)",0.9213631440324221,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9199111924518926,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9105260133433748,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9053941124164612,"add_into_favorite_stores(app, search_info_slot)",0.8987741916416515,"search_in_favorite_stores(app, search_info_slot)",0.8959183232843055,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.08
帮老子打开抖音的商城中安踏官方店的运动鞋类别，谢谢？,在抖音中打开商城中的安踏官方店的运动鞋类别,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)","open_stores_page(app, store_name_slot, search_info_slot, category_slot)",1.0000000166893006,"open_goods_page(app, search_info_slot, page_type)",0.9573794012105021,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9392518561467145,"open_customer_service(app, order_slot, store_slot)",0.9240818111148961,"add_into_favorite_stores(app, search_info_slot)",0.920574981081432,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9188074353401461,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9128606059846954,"add_into_favorite_goods(app, search_info_slot)",0.9085962715441911,open_search_history(app),0.8889522532259866,"open_orders_bought(app, order_status, filter_detail_slot)",0.885666649012734
你爹我需要关注抖音的商城中的无印良品店铺，能做到吗？,在抖音中关注商城中的无印良品店铺,"add_into_favorite_stores(app, search_info_slot)","add_into_favorite_stores(app, search_info_slot)",1.0000000166893006,"search_in_favorite_stores(app, search_info_slot)",0.9472447588738695,"open_goods_page(app, search_info_slot, page_type)",0.9270463336518329,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9255419424709431,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9239924028168013,"open_customer_service(app, order_slot, store_slot)",0.9220529247170691,"add_into_favorite_goods(app, search_info_slot)",0.9142687433821233,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9023196971395855,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.8994404760121595,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8971819899707356
宇宙无敌美少女需要在抖音搜索商城特价中的奥妙洗衣液，能找到吗？,在抖音中搜索商城特价中的奥妙洗衣液,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9802407219106332,"open_goods_page(app, search_info_slot, page_type)",0.9492090892582751,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9419837435324278,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9377685863958679,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9353477506592294,"add_into_favorite_goods(app, search_info_slot)",0.9174395995940323,"search_in_favorite_stores(app, search_info_slot)",0.9078833567899893,"add_into_favorite_stores(app, search_info_slot)",0.8901655372981763,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.08,open_search_history(app),0.04527554053269617
我渴死了，帮我抖音的商城小时达里搜搜可口可乐，行不？,在抖音中搜索商城小时达中的可口可乐,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9497207288977842,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8799662933286948,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8787267971038818,"add_into_favorite_goods(app, search_info_slot)",0.8726513434340042,"open_goods_page(app, search_info_slot, page_type)",0.8719904588897908,"search_delivery_time(app, search_info_slot, address_slot)",0.8568307638435432,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.8509165900717623,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.8423829536149655,"add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)",0.831790191409855,"search_cart_content(app, search_info_slot)",0.8255290880918632
小仙女我要在抖音的商城搜一下华为Pura70，筛选销量高的，可以吗？,在抖音中搜索商城中的华为Pura70筛选销量高的,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9911868143081665,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.9474227006736754,"search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)",0.9459584186903198,"open_goods_page(app, search_info_slot, page_type)",0.9229830766684424,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.9100776684094551,"add_into_favorite_goods(app, search_info_slot)",0.9013347739387562,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.078747238912933,"open_orders_bought(app, order_status, filter_detail_slot)",0.04032972961930932,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.036667101881703315,"open_cart_content(app, filter_type, filter_detail_slot)",0.033881557573317886
起床了，帮我打开抖音的商城的国家补贴，搜一下美的空调，能办到吗？,在抖音中打开商城的国家补贴并搜索美的空调,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)","open_special_page(app, page_type)",0.9564128056888103,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.9138876011685128,"open_goods_page(app, search_info_slot, page_type)",0.8263209116235849,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8171014356613159,"order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)",0.8080692217911568,"add_into_favorite_goods(app, search_info_slot)",0.7880364204880627,"add_into_favorite_stores(app, search_info_slot)",0.7753855919809495,open_camera_search(app),0.7705003718555241,"open_stores_page(app, store_name_slot, search_info_slot, category_slot)",0.7658106007541161,"open_customer_service(app, order_slot, store_slot)",0.759907266323894
哦，差点忘记查看抖音的商城中九阳豆浆机订单的物流单号，没问题吧？,在抖音中查看商城九阳豆浆机订单的物流单号,"open_order_tracking_number(app, search_info_slot)","open_order_tracking_number(app, search_info_slot)",1.0000000166893006,"open_logistics_receive(app, filter_type)",0.9595802093403303,"call_order_courier(app, search_info_slot)",0.89778414223266,"open_orders_bought(app, order_status, filter_detail_slot)",0.8947685931700865,"manage_order_logistics_status(app, search_info_slot, action_type)",0.8873750427902662,"rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)",0.8870131960886972,"open_customer_service(app, order_slot, store_slot)",0.8509830700916334,"search_delivery_time(app, search_info_slot, address_slot)",0.8489165848077289,"search_order(app, search_info_slot, order_status)",0.846482184259482,"open_logistics_send(app, filter_type)",0.030190342630466716
