query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
在闲鱼上搜一下复古手表并筛选出九成新及以上的,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),search_cart_content(...),open_camera_search(...),search_in_favorite_stores(...),open_cart_content(...),open_favorite_goods(...),open_stores_page(...),open_search_history(...),1.0,0.8070625603094737,0.8012990899982501,0.7353184800717256,0.7181087744200567,0.7029743474484309,0.6212475936673255,0.6193647354625966,0.5968438536334837,0.5544097054661395
毒里面的相机功能在哪里呀？,open_camera_search(...),open_camera_search(...),open_goods_page(...),open_app(...),open_special_page(...),open_cart_content(...),search_cart_content(...),open_invoice_page(...),search_in_favorite_goods(...),open_search_history(...),open_favorite_goods(...),1.0,0.8757248571996875,0.8169614905267282,0.6531735798903356,0.6091512926338123,0.598935699674068,0.5775815411714411,0.5701097470870138,0.5624251240925928,0.5338051852171337
帮我在京东把戴尔显示器的规格页面打开一下，我看看参数,open_goods_page(...),open_goods_page(...),open_app(...),open_stores_page(...),open_cart_content(...),open_invoice_page(...),search_cart_content(...),search_goods(...),open_special_page(...),apply_price_protection(...),search_in_favorite_goods(...),1.0,0.5481916916779664,0.520962899321054,0.5166283321294718,0.4931126960845523,0.47368841436124737,0.45462608983194486,0.425229281711324,0.35847367217354564,0.34969191705256353
我想在拼多多里查看所有订单的发票信息，怎么操作？,open_invoice_page(...),open_invoice_page(...),open_orders_bought(...),open_orders_all_review(...),open_orders_sold(...),search_order(...),open_orders_release(...),open_logistics_receive(...),open_cart_content(...),open_search_history(...),open_logistics_send(...),1.0,0.8545404167424214,0.6764037776289631,0.6448707725797711,0.6158166838648844,0.5674132565979912,0.5262385944757951,0.44145767371450445,0.40376332134867066,0.3945675034992586
在阿里巴巴上搜索一下便携式投影仪。,search_goods(...),search_goods(...),open_camera_search(...),search_cart_content(...),search_in_favorite_goods(...),search_stores(...),search_in_favorite_stores(...),open_stores_page(...),open_cart_content(...),open_search_history(...),add_into_favorite_goods(...),1.0,0.8498819244332475,0.8413696827674825,0.8398366295669939,0.7976745080453088,0.6843696512443315,0.6834006704584042,0.6283520830021286,0.5921192865759746,0.5838937879140982
在天猫中看下雅诗兰黛小棕瓶精华的评论区,open_goods_page(...),open_goods_page(...),search_goods(...),open_cart_content(...),open_orders_bought(...),open_favorite_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_stores_page(...),open_special_page(...),open_search_history(...),1.0,0.735627995135937,0.7047790742352492,0.6838823399426064,0.6720098891898643,0.6707770688930279,0.6629519965624561,0.6571059636890341,0.6545727801948629,0.6467473831388079
最近想换个苏泊尔球釜电饭煲，在天猫中打开下产品详情页,open_goods_page(...),open_goods_page(...),open_cart_content(...),search_cart_content(...),open_stores_page(...),open_app(...),search_goods(...),search_in_favorite_goods(...),add_into_favorite_goods(...),order_to_purchase_goods(...),open_special_page(...),1.0,0.6210868313925058,0.6167941472142991,0.5704906982971062,0.5469303819285782,0.5354957086946832,0.4507162543710708,0.43390915227279653,0.42789988183478356,0.39721848379757674
我想在快手视频里找找有没有我买的水杯的订单信息。,search_order(...),search_order(...),open_orders_bought(...),open_orders_all_review(...),search_cart_content(...),open_logistics_receive(...),open_orders_release(...),open_cart_content(...),open_orders_sold(...),search_goods(...),apply_after_sales(...),1.0,0.7143625726119233,0.5873099878322013,0.4825941615041271,0.4675480277051415,0.4582192602212433,0.45486927660097226,0.4142486457474129,0.40814664829797065,0.40551931053041074
帮我在拼多多上联系下完美日记店铺的客服呗,open_customer_service(...),open_customer_service(...),apply_price_protection(...),call_order_courier(...),open_stores_page(...),add_into_favorite_stores(...),order_to_purchase_goods(...),open_goods_page(...),search_stores(...),open_app(...),apply_after_sales(...),1.0,0.7195494522531571,0.5748962920388775,0.5293779209096294,0.46026093574662647,0.3751202230903052,0.37348696148176386,0.34452812885925427,0.3148848391772995,0.28984470112096644
YoYo，帮我打开淘宝网查看我的收藏夹。,open_favorite_goods(...),open_favorite_goods(...),search_in_favorite_goods(...),open_cart_content(...),search_in_favorite_stores(...),open_favorite_stores(...),search_cart_content(...),add_into_favorite_goods(...),open_goods_page(...),open_search_history(...),open_camera_search(...),1.0,0.9348271914058998,0.8736181118134143,0.8541527686392355,0.8497357017788483,0.830720256071052,0.8207080526022764,0.7962270142918532,0.7538290740283125,0.7403838882454693
在淘宝网帮我搜索一下男士休闲裤，按综合排序显示。,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),search_cart_content(...),open_camera_search(...),search_in_favorite_stores(...),open_stores_page(...),open_cart_content(...),add_into_favorite_goods(...),open_search_history(...),1.0,0.8192407320319908,0.7618047434717139,0.7326539759471702,0.7275855719784992,0.6634263104441854,0.5985088532244303,0.588770934402348,0.5591493429205607,0.5554154711992562
YoYo，我在抖音火山版里怎么联系客服啊？,open_customer_service(...),open_customer_service(...),apply_price_protection(...),call_order_courier(...),open_app(...),open_goods_page(...),open_special_page(...),open_express_delivery(...),open_invoice_page(...),apply_after_sales(...),sign_in(...),1.0,0.910152371062673,0.5225760274636063,0.4487698904489404,0.39736433350391154,0.37633356994177813,0.33552375236284004,0.3331434236504831,0.3049390325756568,0.30381913438684827
pdd上的包裹状态是已签收的物流信息在哪里查,open_logistics_receive(...),open_logistics_receive(...),open_logistics_send(...),manage_order_logistics_status(...),open_order_tracking_number(...),open_express_delivery(...),search_order(...),search_delivery_time(...),open_orders_bought(...),call_order_courier(...),open_orders_all_review(...),1.0,0.7966996928704302,0.7492883695479281,0.6735374190184505,0.6046018462165825,0.5860583073297783,0.5674925060016471,0.45082303477915353,0.42978518125926196,0.3484693880684369
我想在1688上的采购车里看下之前经常买的商品，在哪里可以看？,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_favorite_goods(...),open_orders_bought(...),open_search_history(...),search_in_favorite_goods(...),search_in_favorite_stores(...),search_goods(...),open_favorite_stores(...),open_orders_all_review(...),1.0,0.9313186348033573,0.8296672017560506,0.7288686706020525,0.7240786499195329,0.7082558444329429,0.6659375784007584,0.6547662497306579,0.6267220767191576,0.6138181066575596
我想看看我在1688上的搜索历史，能帮我吗？,open_search_history(...),open_search_history(...),delete_search_history(...),search_goods(...),open_camera_search(...),search_in_favorite_goods(...),open_orders_bought(...),open_favorite_goods(...),search_in_favorite_stores(...),search_order(...),search_cart_content(...),1.0,0.8200834629286642,0.6187132234490637,0.6015582081279969,0.6007968829103029,0.580285100187559,0.5777853988867682,0.5582590850437756,0.5431765848553524,0.5284055511978302
阿里巴巴4包100抽湿纸巾用支付宝下单送上海市静安区南京西路1266号,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_cart(...),search_delivery_time(...),call_order_courier(...),manage_order_logistics_status(...),search_goods(...),rate_order(...),apply_after_sales(...),search_cart_content(...),open_cart_content(...),1.0,0.7237805239698702,0.6248135353474313,0.6081030571810013,0.5357469385105881,0.5193229416708351,0.5103636858060813,0.500023500421329,0.49562122804249326,0.4622089444841713
yoyo，京东中的信阳毛尖订单，申请一下售后,apply_after_sales(...),apply_after_sales(...),manage_order_logistics_status(...),rate_order(...),search_order(...),order_to_purchase_goods(...),call_order_courier(...),open_customer_service(...),open_orders_bought(...),open_orders_all_review(...),open_orders_release(...),1.0,0.6540565649490638,0.6363559118349436,0.5356746136235112,0.5352312883078558,0.5072596216703301,0.5006470075671675,0.4828888380299425,0.4626757297657145,0.4399097691540258
2瓶750ml的洗发水，用花呗在天猫下单，寄到成都市武侯区武侯祠大街231号哈,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_cart(...),search_delivery_time(...),call_order_courier(...),manage_order_logistics_status(...),apply_after_sales(...),rate_order(...),open_logistics_receive(...),open_express_delivery(...),add_into_favorite_goods(...),1.0,0.7920382157756168,0.7022300534797232,0.6821790162683219,0.5918680830900226,0.5031666393619012,0.48274306397344396,0.47319871889413234,0.4686107400214054,0.4571825606992718
我在dy上收藏的东西在哪里看？,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_goods(...),open_cart_content(...),open_search_history(...),open_orders_bought(...),delete_favorite_goods(...),search_cart_content(...),1.0,0.8442297042605451,0.8222101640842003,0.7834223665203619,0.7188507105357709,0.7009527654222723,0.6994324593998044,0.6810221886991458,0.651464314675998,0.6267057611840365
请带我在抖音火山版中找到商城中的待发货订单，谢谢！,open_orders_bought(...),open_orders_bought(...),open_orders_all_review(...),open_cart_content(...),search_order(...),open_logistics_receive(...),open_favorite_goods(...),open_orders_sold(...),search_cart_content(...),open_orders_release(...),search_goods(...),1.0,0.8541698669012037,0.6757662879732388,0.6757616439119571,0.6454645025817408,0.6270850942065693,0.6185748519080304,0.6140211712036764,0.5920667287303779,0.5098025416590158
天猫里买的小米扫地机器人订单，催下配送行不,manage_order_logistics_status(...),manage_order_logistics_status(...),search_order(...),apply_after_sales(...),call_order_courier(...),open_logistics_receive(...),open_order_tracking_number(...),rate_order(...),open_orders_bought(...),order_to_purchase_goods(...),search_delivery_time(...),1.0,0.7778399380532812,0.7668079509983811,0.7579270399804341,0.7358507355092353,0.6731709323043457,0.6552068669180916,0.6249785410398601,0.6133948656502254,0.6088850041894628
我想在唯品会上查看我收藏的那些已经失效的商品，能帮我吗？,open_favorite_goods(...),open_favorite_goods(...),open_orders_bought(...),open_favorite_stores(...),open_cart_content(...),open_orders_all_review(...),search_in_favorite_goods(...),delete_favorite_goods(...),search_in_favorite_stores(...),open_search_history(...),open_orders_sold(...),1.0,0.8155404277554812,0.800051978524886,0.796337528570045,0.7572794334966432,0.7559015145846435,0.7354057841061833,0.7323432554673175,0.6889763483947595,0.681115003174519
那个抖音的商城里面有个李宁的店铺，你帮我找找他们家的客服,open_customer_service(...),open_customer_service(...),open_stores_page(...),apply_price_protection(...),search_stores(...),call_order_courier(...),add_into_favorite_stores(...),open_goods_page(...),open_app(...),search_goods(...),search_order(...),1.0,0.7459647164585477,0.6752948844533272,0.5797516501146402,0.5715557697289594,0.5645268255571679,0.4521268048824249,0.3524654865302644,0.34447510434577167,0.3282974302262557
我在淘宝买的那个香奈儿包包，就是商城里的那个订单，你帮我催催发货呗,manage_order_logistics_status(...),manage_order_logistics_status(...),apply_after_sales(...),search_order(...),call_order_courier(...),rate_order(...),order_to_purchase_goods(...),open_logistics_receive(...),open_orders_bought(...),search_delivery_time(...),open_orders_all_review(...),1.0,0.8634265839794661,0.779893417701999,0.7572620112333907,0.7155596201561313,0.6886212564932104,0.6591794757951545,0.6262911316136072,0.5879817494999805,0.582620281800949
YoYo，帮我查一下淘宝的订单信息。,open_orders_bought(...),open_orders_bought(...),search_order(...),open_orders_all_review(...),open_orders_sold(...),open_orders_release(...),open_logistics_receive(...),open_search_history(...),open_cart_content(...),open_invoice_page(...),search_cart_content(...),1.0,0.8920391221807171,0.8445449585557298,0.7548017590562829,0.6569162045183289,0.5706030045649665,0.5259962778924434,0.4728609229438293,0.47098883278729964,0.40727421928749497
在闲鱼市场里帮我找一下收藏夹里的“复古蓝牙音箱”。,search_in_favorite_goods(...),search_in_favorite_goods(...),search_goods(...),search_in_favorite_stores(...),search_cart_content(...),open_favorite_goods(...),add_into_favorite_goods(...),search_stores(...),open_camera_search(...),delete_favorite_goods(...),open_cart_content(...),1.0,0.8981188922748091,0.8763294601622041,0.8078682593191135,0.7892144234092038,0.7620478886744119,0.7321639568870265,0.7317828084893402,0.7301677033719326,0.6651394021739304
在转转市场里搜一下最新款的Switch游戏机，按价格从高到低排。,search_goods(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),search_cart_content(...),open_camera_search(...),search_in_favorite_stores(...),open_cart_content(...),open_favorite_goods(...),open_search_history(...),open_stores_page(...),1.0,0.7912891171076346,0.7376073306186931,0.7159184557374401,0.6872606168546548,0.6416226491577827,0.604231553157739,0.5789341840989878,0.5725737593702906,0.5664546690274819
YoYo，快帮我按综合排序在淘宝商城搜索店铺“乐乐玩具屋”。,search_stores(...),search_stores(...),search_goods(...),open_stores_page(...),search_in_favorite_stores(...),add_into_favorite_stores(...),search_in_favorite_goods(...),search_cart_content(...),open_camera_search(...),open_favorite_stores(...),add_into_favorite_goods(...),1.0,0.8996301267169236,0.8126588321438236,0.7798010061094283,0.7242057666159732,0.7027012245549734,0.658449778108062,0.6278033380301558,0.6143842351908619,0.5755575652593165
我想在闲鱼市场里看看我最近买的东西。,open_orders_bought(...),open_orders_bought(...),open_orders_all_review(...),open_orders_sold(...),open_cart_content(...),open_search_history(...),open_favorite_goods(...),open_orders_release(...),search_order(...),search_cart_content(...),open_logistics_receive(...),1.0,0.9230969501962549,0.8144385928007488,0.7966014558990134,0.7854668250163584,0.7752635519320015,0.7376345901632643,0.695171969463287,0.6682456042710396,0.6397965854196911
yoyo请在快手极速版商城将2瓶1L的金龙鱼食用油加入购物车。,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),order_to_purchase_goods(...),open_cart_content(...),search_cart_content(...),add_into_favorite_stores(...),open_goods_page(...),delete_favorite_goods(...),search_goods(...),rate_order(...),1.0,0.785141311074529,0.7814920843632026,0.7104195685484324,0.7081391627606165,0.547622008304399,0.48650855057022285,0.4681658252398898,0.4311752443158333,0.41661416566919696
我在抖音极速版买的商品怎么查看物流信息？,open_logistics_receive(...),open_logistics_receive(...),open_logistics_send(...),manage_order_logistics_status(...),open_order_tracking_number(...),open_cart_content(...),search_delivery_time(...),open_orders_bought(...),search_order(...),search_cart_content(...),open_express_delivery(...),1.0,0.6352720915792679,0.5852247116953863,0.5671948919470035,0.552340448260437,0.5463154473948206,0.5279455917765352,0.49142636041907944,0.4840958702410699,0.468302213322978
我想在京东里面购物车里搜荣耀手机,search_cart_content(...),search_cart_content(...),open_cart_content(...),search_goods(...),search_in_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_goods(...),search_stores(...),open_camera_search(...),add_into_cart(...),open_stores_page(...),1.0,0.8695474912427806,0.8655441340764328,0.8305459137886689,0.7020147244976261,0.6882691349589897,0.6621676178372554,0.6474743083077392,0.6409739126834159,0.6230666366199217
YoYo，帮我查一下抖音极速版里的商城订单物流状态，显示已签收了吗？,open_logistics_receive(...),open_logistics_receive(...),manage_order_logistics_status(...),search_order(...),open_logistics_send(...),open_orders_bought(...),open_order_tracking_number(...),open_orders_all_review(...),search_delivery_time(...),open_express_delivery(...),open_orders_sold(...),1.0,0.8378159748223347,0.7790582539439491,0.7197037344406073,0.7167130636314987,0.7029950811866649,0.6157252011768876,0.5560600917047942,0.5225230527639556,0.49011920132410713
yoyo，抖音的商城里苹果手机订单能联系店铺客服吗？,open_customer_service(...),open_customer_service(...),call_order_courier(...),apply_price_protection(...),search_order(...),apply_after_sales(...),manage_order_logistics_status(...),order_to_purchase_goods(...),open_stores_page(...),open_order_tracking_number(...),open_orders_bought(...),1.0,0.7540663328712467,0.6474880023657672,0.6011381162551422,0.5554340965924305,0.5076708064409867,0.47809680685537786,0.4390164988527857,0.425147897960467,0.41831180740712653
我想在京东上看看那个小米手环，你先帮我把它收藏起来行不行啊？,add_into_favorite_goods(...),add_into_favorite_goods(...),add_into_favorite_stores(...),delete_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),search_in_favorite_stores(...),add_into_cart(...),open_favorite_stores(...),search_cart_content(...),open_cart_content(...),1.0,0.8613881017525973,0.7328822861031775,0.722246768711184,0.7101314277637496,0.6968916011660096,0.6382749152541628,0.6288667589468105,0.548949912193179,0.547093977808362
yoyo我需要你在快手极速版商城下单3盒10片装的面膜送到重庆用银行卡支付,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_cart(...),call_order_courier(...),manage_order_logistics_status(...),search_delivery_time(...),rate_order(...),apply_after_sales(...),open_cart_content(...),search_cart_content(...),open_logistics_receive(...),1.0,0.7366613302302262,0.6277545320047443,0.5766150593273761,0.5461163832758067,0.533415890340242,0.518466024975188,0.43295267624872225,0.422785222901839,0.4222176509067396
能帮我把200ml的倩碧黄油加入快手极速版商城购物车吗？,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),order_to_purchase_goods(...),open_cart_content(...),search_cart_content(...),add_into_favorite_stores(...),delete_favorite_goods(...),open_goods_page(...),rate_order(...),search_goods(...),1.0,0.7667067636859778,0.7433365819403076,0.7182245075366794,0.7086694677498062,0.5465696879472622,0.4721116414674469,0.4510732009713094,0.4116836194225852,0.3863737871793301
hi，麻烦把抖音火山版商城里的送到成都市锦江区红星路一段15号的2瓶装的30ml兰蔻粉水，加入购物车吧,add_into_cart(...),add_into_cart(...),order_to_purchase_goods(...),add_into_favorite_goods(...),search_cart_content(...),open_cart_content(...),add_into_favorite_stores(...),search_delivery_time(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),1.0,0.7751712530427952,0.7424610215616292,0.6251867529274586,0.6086870405391331,0.551515947118384,0.4919564844996287,0.47978384352367615,0.43920991467033665,0.42045347260681293
yoyo，帮我看看快手商城的国家补贴在哪能看到呀？,open_special_page(...),open_special_page(...),sign_in(...),open_goods_page(...),search_goods(...),open_app(...),open_invoice_page(...),open_cart_content(...),open_favorite_goods(...),open_orders_bought(...),apply_price_protection(...),1.0,0.7695579733873054,0.6256796134859889,0.593522586618297,0.5897421172681694,0.5678544250530632,0.55153376860092,0.49078817343783737,0.487540568971822,0.4864958733437597
麻烦帮我查看下天猫收藏夹里的商品，筛出家居类的,open_favorite_goods(...),open_favorite_goods(...),search_in_favorite_goods(...),search_in_favorite_stores(...),open_cart_content(...),search_goods(...),search_cart_content(...),open_favorite_stores(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_camera_search(...),1.0,0.9248197947248953,0.849909716580463,0.8398147310364479,0.8296198223591398,0.8028416178893963,0.8009436759832239,0.7797347518912187,0.7663407491199055,0.6860141439043721
闲鱼市场里能查看我之前发过的闲置草稿吗？,open_orders_release(...),open_orders_release(...),open_orders_sold(...),open_orders_all_review(...),open_orders_bought(...),open_search_history(...),search_order(...),open_logistics_send(...),delete_search_history(...),open_favorite_goods(...),open_logistics_receive(...),1.0,0.7696527461052467,0.7051363606906561,0.6545527132133656,0.6437355333803683,0.5789493795172841,0.571774455847235,0.5393042694639846,0.48285082737142515,0.46691523065278767
yoyo，在快手极速版商城搜一下清风卷纸呗？,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),search_stores(...),open_camera_search(...),search_in_favorite_stores(...),open_stores_page(...),open_cart_content(...),add_into_favorite_goods(...),open_search_history(...),1.0,0.8488037820153614,0.7971100856551799,0.7915544013617193,0.7909554628876708,0.6985601513817322,0.6873737344478759,0.5941211601579123,0.5646351913021862,0.5628366642510755
嘿，悠悠，在唯品会中打开下价格保护,apply_price_protection(...),open_goods_page(...),apply_price_protection(...),open_cart_content(...),open_special_page(...),open_app(...),search_cart_content(...),open_stores_page(...),open_invoice_page(...),search_goods(...),open_favorite_goods(...),1.0,0.8031546171540449,0.7763118895039672,0.7495732146541724,0.6716563227676051,0.6666968478756101,0.6582082622426483,0.6514388797550079,0.6292367140093506,0.5921702760551348
YoYo，在PDD帮我找找我有没有儿童玩具车订单。,search_order(...),search_order(...),search_cart_content(...),open_orders_bought(...),open_cart_content(...),open_orders_all_review(...),open_logistics_receive(...),open_orders_release(...),search_goods(...),search_in_favorite_goods(...),open_orders_sold(...),1.0,0.706131666958548,0.7023161106127497,0.6970925113709152,0.6431157497994507,0.573306348612598,0.5470591741560831,0.5202111363090711,0.5003171325972264,0.49805374516342804
悠悠，帮我把抖音火山版商城中送到广州市天河区天河路385号的美的电饭煲，加入购物车里面吧,add_into_cart(...),add_into_cart(...),order_to_purchase_goods(...),add_into_favorite_goods(...),search_cart_content(...),open_cart_content(...),add_into_favorite_stores(...),search_delivery_time(...),delete_favorite_goods(...),manage_order_logistics_status(...),open_logistics_receive(...),1.0,0.7786202228812593,0.7394505604904825,0.6226109605867062,0.6089771874367303,0.5597594654487349,0.5336674944399504,0.48916583740845004,0.44673477080982404,0.41954771811385666
洁面乳用完了，天猫上给我整个旁氏米粹洁面乳呗,order_to_purchase_goods(...),open_goods_page(...),order_to_purchase_goods(...),open_app(...),open_cart_content(...),search_goods(...),add_into_cart(...),search_cart_content(...),add_into_favorite_goods(...),open_stores_page(...),delete_favorite_goods(...),1.0,0.9796251888086936,0.8487565879376711,0.8201739466391408,0.8163306069236849,0.7854380701624006,0.7849059010057529,0.7302603338693316,0.6561835594427087,0.6515696294109966
我昨天在dy的商城买的东西现在想看看物流进展，YoYo你帮我查一下呗？,open_logistics_receive(...),open_logistics_receive(...),open_logistics_send(...),manage_order_logistics_status(...),open_order_tracking_number(...),search_delivery_time(...),search_order(...),open_orders_bought(...),open_express_delivery(...),open_orders_all_review(...),open_cart_content(...),1.0,0.736954770732387,0.6786877890726162,0.655686437456647,0.6239172814398207,0.5479157834526357,0.541096879483672,0.4467463027220832,0.4454806552598258,0.4286471225975525
帮我打开抖音，搜索商城店铺怎么肥四，按综合排序。,search_stores(...),search_stores(...),search_goods(...),search_in_favorite_stores(...),open_stores_page(...),add_into_favorite_stores(...),open_favorite_stores(...),search_in_favorite_goods(...),search_cart_content(...),open_camera_search(...),open_cart_content(...),1.0,0.8941462840732474,0.8034008618130042,0.7786436067021566,0.7027768711571253,0.6946895048749898,0.6926731606998625,0.6702526055979894,0.6437615222059055,0.5667163906546288
情人节快到了啊，YOYO，唯品会的SK-II神仙水，收藏一下,add_into_favorite_goods(...),add_into_favorite_goods(...),add_into_favorite_stores(...),delete_favorite_goods(...),search_in_favorite_goods(...),open_favorite_goods(...),search_in_favorite_stores(...),add_into_cart(...),open_favorite_stores(...),search_goods(...),sign_in(...),1.0,0.839632012524829,0.7142626534929967,0.6848709845534807,0.6663102973469823,0.6524900283290629,0.6406282772048852,0.574127452869625,0.5159712084081187,0.4820480776851487
在抖音极速版里怎么找到赚钱任务签到领金币的入口？,sign_in(...),sign_in(...),open_special_page(...),search_goods(...),search_in_favorite_goods(...),search_cart_content(...),open_app(...),open_favorite_goods(...),open_camera_search(...),open_cart_content(...),open_goods_page(...),1.0,0.7176008997182668,0.6414238059149036,0.5743079050819493,0.5500594255829698,0.5483094688668243,0.5446462339531152,0.5189770772807955,0.49290950407981454,0.4724027709869568
淘宝里怎么查看我关注的店铺啊？,open_favorite_stores(...),open_favorite_stores(...),search_in_favorite_stores(...),open_favorite_goods(...),add_into_favorite_stores(...),search_stores(...),search_in_favorite_goods(...),open_cart_content(...),open_stores_page(...),search_cart_content(...),open_orders_bought(...),1.0,0.9342493233147832,0.791748467984669,0.7816115429866539,0.7086163285045076,0.6725517420584223,0.6215268905682713,0.592350331665981,0.5725534455006749,0.5623575063337737
